latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
15.17964,76.6731,303.85,0.43,0.38,2025-10-01,2017,N20,nominal,2.0NRT,284.62,1.06,N
15.17909,76.65248,300.15,0.43,0.38,2025-10-01,2017,N20,nominal,2.0NRT,282.71,1.04,N
15.1785,76.6565,312.58,0.43,0.38,2025-10-01,2017,N20,nominal,2.0NRT,284,1.04,N
15.17319,76.69269,316.87,0.43,0.38,2025-10-01,2017,N20,nominal,2.0NRT,284.95,1.95,N
15.17559,76.65195,319.92,0.43,0.38,2025-10-01,2017,N20,nominal,2.0NRT,282.92,1.39,N
15.175,76.65597,307.35,0.43,0.38,2025-10-01,2017,N20,nominal,2.0NRT,283.54,1.39,N
15.11039,76.80546,300.8,0.43,0.38,2025-10-01,2017,N20,nominal,2.0NRT,284.71,0.84,N
13.17712,77.82736,308.67,0.39,0.36,2025-10-01,2019,N20,nominal,2.0NRT,288.01,0.86,N
12.88712,77.6608,302.87,0.39,0.36,2025-10-01,2019,N20,nominal,2.0NRT,286.61,0.75,N
10.40963,77.20905,306.5,0.39,0.36,2025-10-01,2017,N20,nominal,2.0NRT,290.49,0.52,N
10.39632,77.20701,315.58,0.39,0.36,2025-10-01,2017,N20,nominal,2.0NRT,292.04,1.33,N
9.70601,77.58288,319.9,0.39,0.36,2025-10-01,2017,N20,nominal,2.0NRT,286.43,2.2,N
7.21626,81.09353,307.88,0.49,0.4,2025-10-01,2019,N20,nominal,2.0NRT,258.74,1.41,N
39.35768,100.11547,295.72,0.48,0.65,2025-10-01,2010,N20,nominal,2.0NRT,282.75,0.94,N
39.86146,98.2515,307.21,0.38,0.58,2025-10-01,2010,N20,nominal,2.0NRT,282.89,1.03,N
39.81598,98.29161,298.94,0.38,0.59,2025-10-01,2010,N20,nominal,2.0NRT,287.21,1.6,N
39.81362,98.30014,304.18,0.38,0.59,2025-10-01,2010,N20,nominal,2.0NRT,286.37,1.13,N
39.81226,98.29073,299.24,0.38,0.59,2025-10-01,2010,N20,nominal,2.0NRT,288.05,1.32,N
39.81111,98.29501,309.67,0.38,0.59,2025-10-01,2010,N20,nominal,2.0NRT,287.23,1.32,N
39.80995,98.29929,305.93,0.38,0.59,2025-10-01,2010,N20,nominal,2.0NRT,287.9,1.73,N
37.34953,97.40743,302.27,0.4,0.6,2025-10-01,2010,N20,nominal,2.0NRT,277.89,1.78,N
39.9073,78.94532,300.67,0.42,0.45,2025-10-01,2010,N20,nominal,2.0NRT,285.38,1.17,N
39.35266,83.14673,308.67,0.42,0.37,2025-10-01,2010,N20,nominal,2.0NRT,280.05,0.65,N
37.1459,79.49482,295.14,0.55,0.42,2025-10-01,2010,N20,nominal,2.0NRT,284.32,1.23,N
30.95265,97.36273,297.22,0.58,0.7,2025-10-01,2012,N20,nominal,2.0NRT,280.02,1.23,N
34.74295,74.64458,311.56,0.63,0.54,2025-10-01,2012,N20,nominal,2.0NRT,279.14,1.97,N
34.7424,74.64578,313.15,0.63,0.54,2025-10-01,2012,N20,nominal,2.0NRT,279.21,3.01,N
31.62089,54.72626,306.09,0.45,0.39,2025-10-01,2153,N20,nominal,2.0NRT,288.65,2,N
30.97054,56.45056,301.37,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,291.01,1.08,N
30.15704,60.73389,304.73,0.44,0.38,2025-10-01,2153,N20,nominal,2.0NRT,291.9,0.73,N
30.75731,56.65515,304.04,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,289.63,1.04,N
30.66684,56.62045,316.69,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,287.42,1.41,N
30.49854,56.81778,311.52,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,289.79,1.78,N
30.49133,56.82048,302.24,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,288.89,1.11,N
30.37441,57.12226,296.93,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,284.92,0.32,N
30.34764,56.96149,295.46,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,282.68,0.61,N
39.71833,64.36047,307.35,0.45,0.39,2025-10-01,2153,N20,nominal,2.0NRT,281.66,0.76,N
39.204,66.83904,296.14,0.39,0.44,2025-10-01,2153,N20,nominal,2.0NRT,282.77,0.5,N
39.49775,64.69747,313.25,0.47,0.39,2025-10-01,2153,N20,nominal,2.0NRT,283.01,1.59,N
38.3991,69.11243,297.88,0.52,0.5,2025-10-01,2153,N20,nominal,2.0NRT,286.69,0.74,N
38.32744,68.98544,299,0.52,0.5,2025-10-01,2153,N20,nominal,2.0NRT,288.37,0.98,N
38.32648,68.98561,299.11,0.52,0.5,2025-10-01,2153,N20,nominal,2.0NRT,288.68,1.44,N
39.43472,62.99356,299.85,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,282.18,0.65,N
39.41123,62.84781,307.49,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,282.81,1.12,N
39.3072,62.9733,309.78,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,283.87,1.57,N
39.25227,63.2175,296.57,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,281.96,0.27,N
30.36977,56.12605,301.68,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.84,0.95,N
39.24975,63.21169,298.31,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.52,0.61,N
39.24995,63.17139,299.59,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.16,0.58,N
38.89107,65.02761,297.66,0.49,0.4,2025-10-01,2153,N20,nominal,2.0NRT,282.65,0.55,N
38.68045,65.95677,302.97,0.54,0.42,2025-10-01,2153,N20,nominal,2.0NRT,281.74,1.56,N
30.35065,56.13933,299.33,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.97,0.48,N
30.23684,56.90823,303.64,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,287.2,0.78,N
39.20509,63.27922,303.57,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.17,0.79,N
39.20612,63.25418,300.84,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.81,0.77,N
30.23354,56.90757,323.51,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,290.39,3.14,N
39.194,63.28094,300.44,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.34,0.65,N
39.18064,63.3532,295.71,0.43,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.97,0.45,N
39.159,63.46953,305.42,0.43,0.38,2025-10-01,2153,N20,nominal,2.0NRT,283.36,1.04,N
39.19884,63.19637,295.94,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.1,0.49,N
39.19708,63.20594,295.99,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.09,0.36,N
39.19751,63.20852,295.31,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.45,0.56,N
30.37991,55.86341,303.7,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,288.62,0.82,N
39.17337,63.28228,298.99,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.32,0.37,N
39.1725,63.28709,297.73,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.33,0.91,N
39.17172,63.27163,295.71,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.94,0.37,N
39.13111,63.47396,295.88,0.43,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.9,0.42,N
30.32415,56.22721,296.73,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.47,0.89,N
39.16754,63.25515,314.03,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,283.19,1.13,N
39.16667,63.25996,307.18,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,283.11,1.13,N
39.15613,63.31775,298.22,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.31,0.63,N
30.23537,56.71427,304.03,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,288.9,0.91,N
39.16327,63.25893,306.09,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.79,1.13,N
39.13069,63.41732,313.07,0.43,0.38,2025-10-01,2153,N20,nominal,2.0NRT,284.33,1.86,N
39.12976,63.30469,309.24,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.54,1.05,N
39.12888,63.3095,297.91,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,283.15,1.05,N
39.11674,63.3364,309.22,0.43,0.38,2025-10-01,2153,N20,nominal,2.0NRT,283.65,1.62,N
39.09454,63.43712,298.75,0.43,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.51,0.8,N
38.94109,64.13333,295.27,0.45,0.39,2025-10-01,2153,N20,nominal,2.0NRT,283.27,0.42,N
38.96281,63.69048,297.51,0.44,0.38,2025-10-01,2153,N20,nominal,2.0NRT,281.64,0.72,N
38.97557,63.46579,301.06,0.43,0.38,2025-10-01,2153,N20,nominal,2.0NRT,283.45,1.17,N
38.35402,66.31188,300.26,0.57,0.43,2025-10-01,2153,N20,nominal,2.0NRT,281.2,0.74,N
38.35499,66.31235,295.94,0.57,0.43,2025-10-01,2153,N20,nominal,2.0NRT,280.99,0.34,N
38.83935,63.81961,300.09,0.44,0.39,2025-10-01,2153,N20,nominal,2.0NRT,282.65,0.69,N
38.83335,63.81243,297.38,0.44,0.39,2025-10-01,2153,N20,nominal,2.0NRT,282.36,0.81,N
38.7846,63.91444,298.5,0.45,0.39,2025-10-01,2153,N20,nominal,2.0NRT,282.83,0.63,N
38.05689,67.29089,295.72,0.43,0.46,2025-10-01,2153,N20,nominal,2.0NRT,285.49,0.57,N
38.05404,67.26439,346.13,0.43,0.46,2025-10-01,2153,N20,nominal,2.0NRT,309.75,23.96,N
29.47516,60.8081,296.99,0.45,0.39,2025-10-01,2153,N20,nominal,2.0NRT,286.63,1.06,N
38.05513,67.25953,301.38,0.43,0.46,2025-10-01,2153,N20,nominal,2.0NRT,286.49,2.02,N
38.05295,67.26926,307.54,0.43,0.46,2025-10-01,2153,N20,nominal,2.0NRT,288.35,23.96,N
38.04995,67.26302,338.33,0.43,0.46,2025-10-01,2153,N20,nominal,2.0NRT,309.1,23.96,N
38.05104,67.25816,299.32,0.43,0.46,2025-10-01,2153,N20,nominal,2.0NRT,286.54,2.02,N
38.04886,67.26785,311.82,0.43,0.46,2025-10-01,2153,N20,nominal,2.0NRT,291.29,23.96,N
38.04937,67.26063,302.39,0.43,0.46,2025-10-01,2153,N20,nominal,2.0NRT,287.06,1.46,N
38.04831,67.26548,308.83,0.43,0.46,2025-10-01,2153,N20,nominal,2.0NRT,288.19,2.07,N
38.02554,67.30906,298.76,0.43,0.46,2025-10-01,2153,N20,nominal,2.0NRT,284.96,0.72,N
30.21622,55.98375,322.47,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,289.04,2.85,N
30.21508,55.98077,306.3,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.91,0.82,N
38.13884,66.12905,343.35,0.57,0.43,2025-10-01,2153,N20,nominal,2.0NRT,285.79,9.65,N
30.21448,55.98491,306.86,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.63,0.82,N
38.57241,62.79945,322.9,0.42,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.39,1.5,N
38.54529,62.85098,299.41,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,282.87,0.59,N
38.16979,64.57557,296.23,0.48,0.4,2025-10-01,2153,N20,nominal,2.0NRT,282.35,0.52,N
37.96653,65.00715,297.82,0.51,0.41,2025-10-01,2153,N20,nominal,2.0NRT,283.92,0.72,N
39.50873,54.32969,296.69,0.57,0.43,2025-10-01,2153,N20,nominal,2.0NRT,285.06,0.84,N
37.52024,66.41226,300.1,0.4,0.44,2025-10-01,2153,N20,nominal,2.0NRT,288.61,0.76,N
37.99114,61.87938,296.03,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.23,0.64,N
37.98626,61.88745,304.72,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,283.74,0.87,N
37.79831,62.55022,335.22,0.42,0.37,2025-10-01,2153,N20,nominal,2.0NRT,287.97,5.92,N
37.78985,62.53801,322.97,0.42,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.69,2.37,N
37.77594,62.10116,299.81,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.18,0.85,N
37.74266,62.13005,301.02,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.33,0.6,N
37.72718,62.0947,299.78,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.42,0.63,N
37.67032,62.2369,329.89,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.98,3.46,N
37.66278,62.23959,318.02,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.21,1.75,N
38.25595,58.3878,313.42,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,287.51,0.72,N
37.63742,62.20362,305.27,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.04,0.8,N
37.62102,62.13385,295.81,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.82,0.4,N
37.62021,62.13842,310.82,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.3,1.52,N
37.65737,61.90619,296.61,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.18,0.45,N
37.65403,61.90526,295.12,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.19,0.45,N
38.14989,58.3933,295.83,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.81,0.54,N
37.61499,61.6083,299.99,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.68,0.47,N
37.55704,61.93353,298.59,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.98,0.54,N
37.61563,61.5742,306.82,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.68,1.34,N
37.61029,61.60534,312.41,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,287.79,1.3,N
37.6054,61.5528,296.72,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.64,0.58,N
37.59724,61.55989,295.94,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.68,0.44,N
37.59262,61.52611,306.26,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.19,0.89,N
37.59185,61.53054,295,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.61,0.69,N
37.50165,61.98932,295.56,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.89,0.48,N
37.48315,61.9747,302.55,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.36,0.51,N
37.423,62.31255,306.67,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.59,1.05,N
37.49869,61.84655,320.12,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.36,2.05,N
37.73735,60.41124,296.07,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,283.11,0.48,N
38.05969,58.16612,296.88,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.88,0.42,N
37.72725,60.36817,296.77,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,283.36,0.24,N
37.94927,58.58771,299.65,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,285.3,0.56,N
37.67254,60.34673,299.54,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,283.95,0.76,N
37.94253,58.56318,310.18,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,286.93,1.31,N
37.63251,60.34101,307.78,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,284.18,0.7,N
37.34946,61.36263,304.09,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.03,0.72,N
37.48719,60.45837,298.63,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,283.95,0.62,N
37.11953,62.36504,320.97,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,285.86,1.59,N
37.12037,62.3604,306.66,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,284.9,1.39,N
29.92658,56.7344,327.81,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,290.08,3.62,N
37.11614,62.36408,312.26,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,285.72,1.32,N
29.92718,56.73042,296.58,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,286.13,2.31,N
37.32658,61.09672,298.21,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,283.55,0.38,N
37.43744,60.40679,296.12,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,282.69,0.32,N
30.08184,55.39648,328.22,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,287.81,4.08,N
37.30564,61.11858,297.66,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,284.7,0.58,N
30.08125,55.40075,320.92,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.26,4.08,N
37.39013,60.46649,296.01,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,283.03,0.23,N
30.08168,55.39828,336.55,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,288.26,8.49,N
37.22443,60.88998,311.18,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,284.04,1.01,N
30.07888,55.39338,318.84,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,289.91,2.59,N
37.31523,59.97766,303.64,0.38,0.36,2025-10-01,2153,N20,nominal,2.0NRT,283.23,0.77,N
37.35244,59.56806,297.83,0.38,0.36,2025-10-01,2153,N20,nominal,2.0NRT,285.03,0.42,N
29.99229,55.85332,342.29,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,291.71,21.07,N
37.21943,60.02238,314.7,0.38,0.36,2025-10-01,2153,N20,nominal,2.0NRT,285.2,1.61,N
37.18681,59.99198,297.85,0.38,0.36,2025-10-01,2153,N20,nominal,2.0NRT,285.87,0.34,N
36.63425,61.73117,304.39,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.2,0.4,N
29.98616,55.84797,296.18,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.26,0.43,N
36.57034,61.59008,302.42,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.87,0.57,N
36.57359,61.45151,298.76,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.22,0.43,N
36.50331,61.8302,304.03,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286,0.8,N
36.55217,61.53397,325.58,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.93,2,N
36.49388,61.80399,303.17,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.47,0.5,N
36.51498,61.60072,298.73,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.33,0.38,N
36.50906,61.59446,303.78,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.42,0.63,N
36.46863,61.78525,299.67,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.23,0.42,N
36.47061,61.73396,300.73,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.51,0.48,N
36.41853,61.80944,314.34,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.34,1.08,N
36.39743,61.90799,298.11,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.39,0.34,N
36.45608,61.55687,296.92,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.73,0.4,N
36.3965,61.89346,297.81,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.19,0.52,N
36.38894,61.89614,312.68,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.64,1.02,N
36.39607,61.83642,300.92,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.67,0.43,N
36.37068,61.93876,309.07,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.31,0.77,N
29.99138,55.1944,295.57,0.42,0.38,2025-10-01,2153,N20,nominal,2.0NRT,284.72,0.43,N
36.36963,61.90512,298.84,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.71,0.42,N
36.39289,61.75531,306.65,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.78,0.88,N
36.42127,61.57547,301.03,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.69,0.5,N
36.37087,61.83905,298.5,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.24,0.23,N
36.37236,61.81106,295.64,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.53,0.31,N
36.36965,61.78393,298.37,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.61,0.34,N
36.3214,61.7378,308.53,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.92,0.57,N
36.29152,61.88584,301.47,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,284.66,0.68,N
36.46476,60.85015,306.21,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,286.7,1.05,N
36.24788,61.91193,304.91,0.42,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.45,0.8,N
36.47889,59.74467,301.75,0.38,0.36,2025-10-01,2153,N20,nominal,2.0NRT,285.61,0.68,N
36.70186,57.20475,297.92,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,285.33,0.6,N
36.27229,59.64981,303.07,0.38,0.36,2025-10-01,2153,N20,nominal,2.0NRT,285.81,0.4,N
36.23917,59.72955,302.59,0.38,0.36,2025-10-01,2153,N20,nominal,2.0NRT,284.16,0.73,N
36.34441,58.6782,333.89,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,289.46,3.12,N
36.33969,58.66568,306.91,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,285.8,0.83,N
36.28215,58.77596,297.25,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,287.13,0.66,N
33.14142,73.15305,303.11,0.59,0.7,2025-10-01,2153,N20,nominal,2.0NRT,288.67,0.62,N
33.40796,71.93673,302.67,0.5,0.65,2025-10-01,2153,N20,nominal,2.0NRT,289.85,0.55,N
36.24369,57.38189,303.13,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,288.73,0.42,N
36.4804,54.89938,297.26,0.5,0.41,2025-10-01,2153,N20,nominal,2.0NRT,283.69,0.54,N
35.89264,57.06198,298.4,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,288.17,0.54,N
32.88723,71.61523,305.87,0.49,0.65,2025-10-01,2153,N20,nominal,2.0NRT,291.98,1.89,N
35.35401,60.217,304.54,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,282.5,1.07,N
32.57816,72.56308,302.3,0.56,0.69,2025-10-01,2153,N20,nominal,2.0NRT,291,1.37,N
35.36897,59.30435,296.27,0.38,0.36,2025-10-01,2153,N20,nominal,2.0NRT,283.69,0.72,N
35.31614,59.48687,299.18,0.38,0.36,2025-10-01,2153,N20,nominal,2.0NRT,286.74,0.59,N
32.29596,70.72945,310.87,0.45,0.63,2025-10-01,2153,N20,nominal,2.0NRT,291.77,2.17,N
32.29435,70.73148,305.86,0.45,0.63,2025-10-01,2153,N20,nominal,2.0NRT,292.03,2.15,N
29.70244,55.53185,312.9,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,286.98,1.02,N
29.70185,55.53605,301.26,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,287.12,1.02,N
33.75419,59.14656,300.63,0.39,0.36,2025-10-01,2153,N20,nominal,2.0NRT,283.51,0.86,N
29.51468,55.79642,302.47,0.4,0.37,2025-10-01,2153,N20,nominal,2.0NRT,288.11,0.71,N
32.92414,60.23093,302.99,0.4,0.37,2025-10-01,2155,N20,nominal,2.0NRT,286.73,0.74,N
33.04293,56.84941,310.85,0.4,0.37,2025-10-01,2155,N20,nominal,2.0NRT,293.98,1.81,N
29.15281,55.36445,314.09,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,289.01,1.15,N
29.14087,55.3751,329.6,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,290.39,2.2,N
29.13749,55.37448,306.2,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,291.63,2.2,N
29.13587,55.36134,302,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,291.64,1.67,N
29.13351,55.37803,313.31,0.41,0.37,2025-10-01,2153,N20,nominal,2.0NRT,290.35,1.31,N
29.20162,54.48475,299.06,0.44,0.38,2025-10-01,2153,N20,nominal,2.0NRT,286.52,1.16,N
32.33422,54.08662,303.48,0.49,0.4,2025-10-01,2155,N20,nominal,2.0NRT,287.43,1.15,N
26.09714,68.87932,323.18,0.5,0.66,2025-10-01,2153,N20,nominal,2.0NRT,291.92,2.36,N
28.69376,54.18735,303.43,0.44,0.39,2025-10-01,2153,N20,nominal,2.0NRT,291.91,0.75,N
25.79307,68.69824,305.8,0.49,0.65,2025-10-01,2153,N20,nominal,2.0NRT,290.96,1.06,N
25.38862,68.58064,308.94,0.49,0.65,2025-10-01,2153,N20,nominal,2.0NRT,288.96,1.08,N
27.42315,56.5023,328.84,0.39,0.36,2025-10-01,2155,N20,nominal,2.0NRT,300.37,2.55,N
31.94186,54.04486,335.99,0.48,0.4,2025-10-01,2155,N20,nominal,2.0NRT,291.73,4.69,N
27.30956,56.79445,324.44,0.38,0.36,2025-10-01,2155,N20,nominal,2.0NRT,298.58,2.25,N
27.3043,56.30158,318.87,0.39,0.36,2025-10-01,2155,N20,nominal,2.0NRT,299.97,1.6,N
31.93881,54.03922,312.88,0.48,0.4,2025-10-01,2155,N20,nominal,2.0NRT,293.04,4.69,N
25.05498,67.49335,312.05,0.43,0.62,2025-10-01,2155,N20,nominal,2.0NRT,290.84,1.13,N
25.04946,67.49171,304.2,0.43,0.62,2025-10-01,2155,N20,nominal,2.0NRT,290.6,1.13,N
25.052,67.49074,308.15,0.43,0.62,2025-10-01,2155,N20,nominal,2.0NRT,290.34,1.15,N
31.92958,54.05322,302.18,0.48,0.4,2025-10-01,2155,N20,nominal,2.0NRT,291.25,0.72,N
25.05104,67.49485,309.36,0.43,0.62,2025-10-01,2155,N20,nominal,2.0NRT,291.19,1.15,N
25.15884,66.78359,307.14,0.39,0.59,2025-10-01,2155,N20,nominal,2.0NRT,292.76,1,N
31.84867,54.28545,307.39,0.47,0.4,2025-10-01,2155,N20,nominal,2.0NRT,292.49,1.51,N
31.84846,54.28313,307.28,0.47,0.4,2025-10-01,2155,N20,nominal,2.0NRT,291.22,1.03,N
27.16881,56.09726,328.27,0.39,0.36,2025-10-01,2155,N20,nominal,2.0NRT,302.21,3.33,N
27.17196,56.05388,326.74,0.39,0.36,2025-10-01,2155,N20,nominal,2.0NRT,301.85,2.76,N
27.16865,56.05326,321.43,0.39,0.36,2025-10-01,2155,N20,nominal,2.0NRT,302.44,1.87,N
27.16161,56.09988,340.74,0.39,0.36,2025-10-01,2155,N20,nominal,2.0NRT,303.46,3.1,N
27.16102,56.10377,311.69,0.39,0.36,2025-10-01,2155,N20,nominal,2.0NRT,301.47,3.1,N
27.16182,56.07594,314.47,0.39,0.36,2025-10-01,2155,N20,nominal,2.0NRT,300.96,1.62,N
27.14669,56.10997,321.4,0.39,0.36,2025-10-01,2155,N20,nominal,2.0NRT,300.57,0.93,N
26.91427,55.9397,312.58,0.39,0.36,2025-10-01,2155,N20,nominal,2.0NRT,300.19,1.27,N
