country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","10-10-2025 22:00:00",21.224231,81.408350,PM10,26,96,53
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","10-10-2025 22:00:00",21.224231,81.408350,NO2,12,64,28
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","10-10-2025 22:00:00",21.224231,81.408350,NH3,3,5,4
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","10-10-2025 22:00:00",21.224231,81.408350,SO2,4,15,7
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","10-10-2025 22:00:00",22.126650,83.483212,OZONE,7,19,9
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","10-10-2025 22:00:00",22.1910172,83.5197009,PM2.5,10,40,24
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","10-10-2025 22:00:00",22.1910172,83.5197009,PM10,21,61,39
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","10-10-2025 22:00:00",22.1910172,83.5197009,SO2,14,16,15
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","10-10-2025 22:00:00",21.258815,81.578979,PM2.5,39,83,62
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","10-10-2025 22:00:00",22.348441,82.549611,PM10,24,26,25
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","10-10-2025 22:00:00",22.348441,82.549611,OZONE,34,36,36
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","10-10-2025 22:00:00",24.952822,84.002396,OZONE,9,17,16
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","10-10-2025 22:00:00",24.952822,84.002396,PM2.5,10,44,26
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","10-10-2025 22:00:00",22.368195,82.746431,NH3,2,2,2
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","10-10-2025 22:00:00",28.5512005,77.2735737,PM2.5,77,198,110
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","10-10-2025 22:00:00",28.5512005,77.2735737,NO2,12,110,29
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","10-10-2025 22:00:00",28.5512005,77.2735737,CO,20,106,55
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","10-10-2025 22:00:00",28.656756,77.227234,SO2,4,22,17
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","10-10-2025 22:00:00",28.656756,77.227234,CO,39,68,52
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","10-10-2025 22:00:00",28.656756,77.227234,OZONE,1,115,63
India,Delhi,Delhi,"DTU, Delhi - CPCB","10-10-2025 22:00:00",28.7500499,77.1112615,PM10,117,158,140
India,Delhi,Delhi,"DTU, Delhi - CPCB","10-10-2025 22:00:00",28.7500499,77.1112615,OZONE,18,29,26
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","10-10-2025 22:00:00",28.5710274,77.0719006,NO2,28,125,55
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","10-10-2025 22:00:00",21.371751,81.664929,PM2.5,NA,NA,NA
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","10-10-2025 22:00:00",21.371751,81.664929,NO2,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","10-10-2025 22:00:00",22.06631475,83.33820077,PM10,32,61,43
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","10-10-2025 22:00:00",22.06631475,83.33820077,NH3,1,2,2
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","10-10-2025 22:00:00",22.06631475,83.33820077,CO,13,24,21
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","10-10-2025 22:00:00",22.06631475,83.33820077,OZONE,4,41,28
India,Delhi,Delhi,"Alipur, Delhi - DPCC","10-10-2025 22:00:00",28.815329,77.153010,PM2.5,65,237,106
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","10-10-2025 22:00:00",28.732820,77.170633,NH3,5,7,6
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","10-10-2025 22:00:00",28.732820,77.170633,SO2,12,28,17
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","10-10-2025 22:00:00",28.732820,77.170633,OZONE,6,111,87
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","10-10-2025 22:00:00",28.580280,77.233829,OZONE,2,7,4
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","10-10-2025 22:00:00",28.588333,77.221667,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC","10-10-2025 22:00:00",28.815329,77.153010,SO2,2,8,5
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.647622,77.3158090,NO2,17,52,35
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.647622,77.3158090,SO2,15,55,26
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.695381,77.181665,PM10,118,209,163
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","10-10-2025 22:00:00",28.5627763,77.1180053,PM10,145,309,177
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","10-10-2025 22:00:00",28.6811736,77.3025234,PM10,114,141,130
India,Delhi,Delhi,"ITO, Delhi - CPCB","10-10-2025 22:00:00",28.628624,77.241060,NH3,3,5,4
India,Delhi,Delhi,"ITO, Delhi - CPCB","10-10-2025 22:00:00",28.628624,77.241060,SO2,8,20,11
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","10-10-2025 22:00:00",21.219665,81.630094,NO2,10,36,19
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.695381,77.181665,OZONE,7,131,71
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","10-10-2025 22:00:00",28.5710274,77.0719006,SO2,3,3,3
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","10-10-2025 22:00:00",28.530785,77.271255,OZONE,8,305,189
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","10-10-2025 22:00:00",28.623763,77.287209,CO,30,101,57
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","10-10-2025 22:00:00",28.674045,77.131023,CO,40,88,55
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","10-10-2025 22:00:00",28.674045,77.131023,OZONE,4,84,49
India,Delhi,Delhi,"Pusa, Delhi - DPCC","10-10-2025 22:00:00",28.639652,77.146275,SO2,4,15,9
India,Delhi,Delhi,"Pusa, Delhi - DPCC","10-10-2025 22:00:00",28.639652,77.146275,CO,29,108,72
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","10-10-2025 22:00:00",28.636429,77.201067,PM10,98,187,134
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","10-10-2025 22:00:00",28.636429,77.201067,CO,31,72,44
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","10-10-2025 22:00:00",28.636429,77.201067,OZONE,7,144,82
India,Delhi,Delhi,"Mundka, Delhi - DPCC","10-10-2025 22:00:00",28.684678,77.076574,CO,26,64,39
India,Delhi,Delhi,"Mundka, Delhi - DPCC","10-10-2025 22:00:00",28.684678,77.076574,OZONE,11,106,68
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","10-10-2025 22:00:00",28.563262,77.186937,OZONE,15,213,124
India,Delhi,Delhi,"Rohini, Delhi - DPCC","10-10-2025 22:00:00",28.732528,77.119920,SO2,4,8,5
India,Delhi,Delhi,"Rohini, Delhi - DPCC","10-10-2025 22:00:00",28.732528,77.119920,CO,11,66,30
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","10-10-2025 22:00:00",28.6514781,77.1473105,SO2,4,19,11
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.710508,77.249485,NH3,5,6,6
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","10-10-2025 22:00:00",28.531346,77.190156,PM10,89,157,130
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","10-10-2025 22:00:00",28.6573814,77.1585447,NO2,26,102,50
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","10-10-2025 22:00:00",28.60909,77.0325413,PM10,118,173,146
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.710508,77.249485,PM2.5,75,127,97
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","10-10-2025 22:00:00",28.570173,76.933762,PM10,113,234,141
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","10-10-2025 22:00:00",28.6514781,77.1473105,OZONE,13,31,15
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","10-10-2025 22:00:00",22.410802,73.097923,NO2,NA,NA,NA
India,Gujarat,Surat,"Science Center, Surat - SMC","10-10-2025 22:00:00",21.170046,72.795405,PM2.5,52,140,87
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","10-10-2025 22:00:00",20.362421,72.918013,PM10,155,400,234
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","10-10-2025 22:00:00",20.362421,72.918013,NO2,13,14,14
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","10-10-2025 22:00:00",22.969611,72.643500,PM2.5,37,40,38
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","10-10-2025 22:00:00",22.969611,72.643500,OZONE,12,62,31
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","10-10-2025 22:00:00",28.6701,76.9254,NO2,11,16,14
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","10-10-2025 22:00:00",28.6701,76.9254,NH3,11,14,12
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","10-10-2025 22:00:00",28.6701,76.9254,SO2,5,8,6
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","10-10-2025 22:00:00",28.3419248,77.319699,NH3,3,3,3
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","10-10-2025 22:00:00",28.3419248,77.319699,SO2,6,9,8
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","10-10-2025 22:00:00",28.699793,77.165453,PM10,156,333,201
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","10-10-2025 22:00:00",28.699793,77.165453,NO2,41,128,70
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","10-10-2025 22:00:00",23.107969,72.574648,PM10,93,181,121
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","10-10-2025 22:00:00",23.107969,72.574648,NO2,7,108,50
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","10-10-2025 22:00:00",23.107969,72.574648,CO,3,118,52
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","10-10-2025 22:00:00",22.977134,72.553024,PM2.5,142,325,216
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","10-10-2025 22:00:00",23.002657,72.591912,PM2.5,35,84,60
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","10-10-2025 22:00:00",23.020509,72.579261,CO,8,138,76
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","10-10-2025 22:00:00",23.016834,72.625775,PM2.5,20,301,123
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","10-10-2025 22:00:00",23.016834,72.625775,OZONE,1,25,4
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","10-10-2025 22:00:00",23.041137,72.456691,NO2,19,26,22
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","10-10-2025 22:00:00",23.076793,72.627874,PM10,137,227,164
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","10-10-2025 22:00:00",23.076793,72.627874,CO,39,101,61
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","10-10-2025 22:00:00",21.613267,73.010555,NH3,5,6,6
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","10-10-2025 22:00:00",21.613267,73.010555,OZONE,46,65,59
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","10-10-2025 22:00:00",28.531346,77.190156,SO2,9,14,12
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","10-10-2025 22:00:00",28.531346,77.190156,CO,23,57,35
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.672342,77.315260,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","10-10-2025 22:00:00",28.672342,77.315260,PM10,NA,NA,NA
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","10-10-2025 22:00:00",23.023389,72.515201,NH3,4,9,5
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","10-10-2025 22:00:00",23.023389,72.515201,SO2,3,11,6
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","10-10-2025 22:00:00",23.221714,72.654328,NH3,1,2,2
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","10-10-2025 22:00:00",23.221714,72.654328,SO2,3,12,9
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","10-10-2025 22:00:00",23.221714,72.654328,PM2.5,75,152,93
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","10-10-2025 22:00:00",23.243639,72.68994,NO2,4,17,9
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","10-10-2025 22:00:00",29.966942,76.875879,PM10,42,70,56
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","10-10-2025 22:00:00",29.966942,76.875879,NH3,1,1,1
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","10-10-2025 22:00:00",29.966942,76.875879,CO,4,20,16
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","10-10-2025 22:00:00",27.9002,76.9938,NO2,30,86,45
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","10-10-2025 22:00:00",28.360699,76.936090,NO2,20,25,23
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","10-10-2025 22:00:00",28.360699,76.936090,NH3,3,7,5
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","10-10-2025 22:00:00",28.360699,76.936090,SO2,6,15,9
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","10-10-2025 22:00:00",28.376058,77.315741,SO2,8,9,8
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","10-10-2025 22:00:00",28.4417,77.3217,PM2.5,40,43,42
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","10-10-2025 22:00:00",28.4417,77.3217,SO2,6,6,6
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","10-10-2025 22:00:00",28.422681,77.148944,PM2.5,64,176,102
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","10-10-2025 22:00:00",28.39072,77.30059,CO,7,14,12
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","10-10-2025 22:00:00",28.376058,77.315741,PM2.5,72,78,74
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","10-10-2025 22:00:00",28.376058,77.315741,NO2,30,33,31
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","10-10-2025 22:00:00",29.8006,76.4155,NO2,10,13,12
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","10-10-2025 22:00:00",29.8006,76.4155,CO,14,24,18
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","10-10-2025 22:00:00",28.593883,76.270653,CO,4,25,14
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","10-10-2025 22:00:00",28.39072,77.30059,SO2,8,9,8
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","10-10-2025 22:00:00",28.52123,76.37138,PM10,97,148,122
India,Haryana,Jind,"Police Lines, Jind - HSPCB","10-10-2025 22:00:00",29.307814,76.337619,CO,2,120,18
India,Haryana,Jind,"Police Lines, Jind - HSPCB","10-10-2025 22:00:00",29.307814,76.337619,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","10-10-2025 22:00:00",12.920984,77.584908,PM2.5,5,57,27
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","10-10-2025 22:00:00",12.920984,77.584908,PM10,10,100,38
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","10-10-2025 22:00:00",12.920984,77.584908,CO,2,45,29
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","10-10-2025 22:00:00",12.7816279,77.6299145,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","10-10-2025 22:00:00",12.7816279,77.6299145,CO,27,28,28
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",13.003872,77.664217,PM10,60,63,61
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","10-10-2025 22:00:00",13.029152,77.585901,OZONE,7,16,10
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",12.938539,77.590100,PM2.5,2,35,13
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",12.938539,77.590100,PM10,12,63,29
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","10-10-2025 22:00:00",30.943887,76.801991,NO2,14,66,39
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","10-10-2025 22:00:00",30.943887,76.801991,NH3,3,8,5
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","10-10-2025 22:00:00",30.943887,76.801991,SO2,20,98,41
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",12.938539,77.590100,NH3,1,2,2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",12.938539,77.590100,CO,11,40,20
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","10-10-2025 22:00:00",23.707909,86.414670,PM10,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","10-10-2025 22:00:00",23.707909,86.414670,SO2,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","10-10-2025 22:00:00",23.80569,86.44268,CO,2,24,6
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","10-10-2025 22:00:00",12.951913,77.539784,SO2,3,19,8
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","10-10-2025 22:00:00",29.536400,75.015800,OZONE,12,28,24
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","10-10-2025 22:00:00",29.536400,75.015800,NH3,2,10,6
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","10-10-2025 22:00:00",14.816666,74.141003,NO2,8,10,9
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","10-10-2025 22:00:00",15.347630,76.181767,NO2,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","10-10-2025 22:00:00",12.415911,75.735050,SO2,7,7,7
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","10-10-2025 22:00:00",12.921418,77.502466,PM10,56,101,77
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","10-10-2025 22:00:00",12.921418,77.502466,SO2,5,6,6
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","10-10-2025 22:00:00",12.921418,77.502466,CO,22,79,29
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","10-10-2025 22:00:00",12.921418,77.502466,OZONE,16,22,19
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","10-10-2025 22:00:00",13.328028,75.797056,PM10,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","10-10-2025 22:00:00",14.475800,75.905200,PM2.5,15,171,50
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","10-10-2025 22:00:00",17.336318,76.847397,PM10,35,72,50
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","10-10-2025 22:00:00",17.336318,76.847397,NH3,3,3,3
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","10-10-2025 22:00:00",15.3714823,75.1160168,PM2.5,32,46,36
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","10-10-2025 22:00:00",15.3714823,75.1160168,NH3,2,2,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","10-10-2025 22:00:00",15.459706,75.008381,NO2,16,16,16
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","10-10-2025 22:00:00",15.459706,75.008381,SO2,1,8,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","10-10-2025 22:00:00",12.21041,76.37376,OZONE,4,63,39
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","10-10-2025 22:00:00",12.21041,76.37376,PM10,15,72,46
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","10-10-2025 22:00:00",11.55358,76.55521,CO,14,140,27
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","10-10-2025 22:00:00",16.802639,75.722694,CO,12,123,22
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","10-10-2025 22:00:00",16.7602,77.1428,PM10,12,115,60
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","10-10-2025 22:00:00",16.7602,77.1428,NH3,2,2,2
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","10-10-2025 22:00:00",10.073232,76.302765,OZONE,10,13,11
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","10-10-2025 22:00:00",11.875000,75.373200,PM10,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","10-10-2025 22:00:00",11.875000,75.373200,NO2,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","10-10-2025 22:00:00",8.563700,76.886500,CO,39,60,52
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","10-10-2025 22:00:00",8.5149093,76.9435879,PM10,1,92,22
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","10-10-2025 22:00:00",13.940000,75.555917,SO2,5,6,6
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","10-10-2025 22:00:00",16.802639,75.722694,NH3,1,2,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","10-10-2025 22:00:00",8.563700,76.886500,PM2.5,44,50,47
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","10-10-2025 22:00:00",8.5149093,76.9435879,CO,8,29,14
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","10-10-2025 22:00:00",13.940000,75.555917,PM10,44,46,45
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","10-10-2025 22:00:00",10.073232,76.302765,PM2.5,48,131,75
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","10-10-2025 22:00:00",8.8787,76.6073,NH3,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","10-10-2025 22:00:00",23.210494,77.425409,SO2,2,12,6
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","10-10-2025 22:00:00",23.233584,77.400574,PM10,127,216,164
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","10-10-2025 22:00:00",23.233584,77.400574,CO,14,98,49
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","10-10-2025 22:00:00",23.233584,77.400574,OZONE,14,118,70
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","10-10-2025 22:00:00",22.9682591,76.064118,OZONE,11,28,21
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","10-10-2025 22:00:00",10.532400,76.215900,NO2,8,9,8
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","10-10-2025 22:00:00",10.532400,76.215900,OZONE,27,28,28
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","10-10-2025 22:00:00",23.264759,77.381568,NO2,11,59,20
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","10-10-2025 22:00:00",23.210494,77.425409,PM2.5,50,97,71
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","10-10-2025 22:00:00",24.2613009,80.7231783,NO2,13,13,13
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","10-10-2025 22:00:00",23.108440,77.511428,PM10,NA,NA,NA
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","10-10-2025 22:00:00",23.108440,77.511428,SO2,13,118,56
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","10-10-2025 22:00:00",23.838586,78.759431,NH3,1,2,1
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","10-10-2025 22:00:00",23.168606,79.932247,PM10,108,172,146
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","10-10-2025 22:00:00",23.168606,79.932247,NO2,12,31,19
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","10-10-2025 22:00:00",23.218135,79.957770,CO,10,70,37
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","10-10-2025 22:00:00",23.163174,79.973061,PM2.5,48,100,73
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","10-10-2025 22:00:00",23.163174,79.973061,NH3,1,1,1
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","10-10-2025 22:00:00",23.142888,79.916147,PM10,106,158,133
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","10-10-2025 22:00:00",23.142888,79.916147,NO2,10,12,10
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","10-10-2025 22:00:00",26.203442,78.193251,PM2.5,30,78,47
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","10-10-2025 22:00:00",22.6780,75.8559,NO2,NA,NA,NA
